0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.004975124378109453,0.0,0.0,0.0,0.0,0.004058881966235888,0.0,0.07895811181605311,0.0,0.0,0.00999956359911435,0.0,0.0009950248756218905,0.0,0.0,0.0,0.0,0.00015791622363210618,0.0,0.4999874804176499,0.0,0.0,-0.0003139485406912679,0.0,0.0,0.0,0.0,0.0
0.006970206685402332,6.731956168580752e-05,-1.857351852142595e-08,-0.10181801770827381,6.73195616858075e-05,0.007114546517913445,3.93486039087502e-09,-0.27870736714667527,-1.8573518521425955e-08,3.934860390875019e-09,0.019089700604886073,-8.001861140454561e-10,-0.0009024262282918906,0.0006054604974807283,-1.2744248944416689e-08,7.741430357654684e-05,-0.0002036360354165477,-0.0005574147342933506,-1.6003722280909105e-12,0.499819514185411,1.645130660329991e-08,-5.2753627428061474e-09,-0.00294622916717084,2.062553289424269e-10,0.0,0.0,0.0,0.0
0.011468215679838089,0.0015724508714431969,-0.00191050156492318,0.41066368547665383,0.0015724508714431962,0.020797702798452472,-0.014830471038362039,-0.21711249616779335,-0.00191050156492318,-0.014830471038362037,0.04515161570115083,-0.0025121795783215476,-0.0012459767108629024,-0.001428246540427908,-0.0020994513745904255,0.0002401034308235999,0.0008213273709533076,-0.00043422499233558684,-5.024359156643099e-06,0.4995179723713607,0.000991887512868874,0.005622294881741106,-0.008130240258661728,0.0008309097322338178,0.0,0.0,0.0,0.0
0.01891106008032119,0.0036452359886140146,-0.00403265276492325,-0.4528351882140656,0.003645235988614013,0.019925316668375943,-0.0073454175095776465,0.22684681973541523,-0.00403265276492325,-0.007345417509577656,0.03399777107285916,-0.00010197390009571914,5.0744731211681015e-05,0.0011047413443633983,0.0006653884934882758,-0.00011039618391121081,-0.0009056703764281316,0.00045369363947083064,-2.0394780019144232e-07,0.4993579785021784,-0.004122365705517299,-0.004484023491691808,0.0033184955800336082,-0.0004537166726984893,0.0,0.0,0.0,0.0
0.1242321161890903,-0.08833048692817312,-0.008254899492871351,-0.24855077759843738,-0.08833048692817314,0.09031161215102473,0.002989143313856476,0.027542722928093257,-0.008254899492871347,0.002989143313856472,0.04170686557348204,-0.0025947822181307603,8.749992271681671e-05,0.0011234681707585049,0.005409240814842257,-9.532293540314078e-05,-0.0004971015551968746,5.508544585618659e-05,-5.18956443626152e-06,0.49969221543390213,-0.020552014671739054,0.016972184186312717,0.0013447527167076265,-0.007172091868706485,0.0,0.0,0.0,0.0
0.24698576983799297,-0.0472329482936802,0.19245588736278682,0.6564435581535815,-0.04723294829368018,0.07396132789009108,-0.016906484293771194,-1.7751055246561784,0.19245588736278688,-0.016906484293771225,0.2561932425306219,-0.2030025102647201,-0.0049505090846364225,-0.0012677955483193551,0.0072534459453504315,0.002195345424044748,0.0013128871163071631,-0.003550211049312357,-0.0004060050205294401,0.4916295838469782,-0.023674214300189567,0.0014869803086234278,-0.024271512728601646,0.023854637325979033,0.0,0.0,0.0,0.0
0.430862743099117,0.11317399968862053,0.25173522560276723,0.8836103112846239,0.11317399968862063,0.1818337847730247,0.1045888821150905,-1.862996148579005,0.2517352256027673,0.10458888211509045,0.26881161128571823,-0.16374299809163897,-0.007458458318311605,-0.0033255198888622445,0.011949509798747622,0.0038040922840896093,0.0017672206225692474,-0.0037259922971580096,-0.00032748599618327755,0.48796425149251893,-0.02170166097208076,-0.010862086377394624,-0.015049829706568683,0.008764997195568334,0.0,0.0,0.0,0.0
0.5035788196221223,0.19204779385050472,0.2113251385184692,1.165350193537047,0.19204779385050474,0.2995586731603995,0.12016033565563672,-1.9427011105427776,0.21132513851846926,0.12016033565563668,0.23486705866924648,-0.08324027538023353,-0.008138323564492744,-0.0040785365289426724,0.01719651876362615,0.005074513503036562,0.002330700387074095,-0.0038854022210855557,-0.0001664805507604666,0.4843771274369442,-0.01586253677754335,-0.01086534652292729,-0.007529368342078309,-0.001073860909779281,0.0,0.0,0.0,0.0
0.48249500535688494,-0.007896955263197584,0.2642833297684162,-1.2219421657781195,-0.007896955263197574,0.34380107556506695,-0.07507013564177197,-2.680511551435979,0.26428332976841606,-0.07507013564177191,0.3761185740728141,0.28841963676974103,-0.012365242274857075,0.0010879980365463926,0.017967044175408352,-0.021108072301131556,-0.0024438843315562403,-0.005361023102871962,0.0005768392735394819,0.46869245935489334,-0.012112620466815398,0.006977307902359927,-0.011882299225437865,-0.0006625936647005367,0.0,0.0,0.0,0.0
0.342219513123486,-0.14213528146546203,0.17388677261695126,0.6091730369990231,-0.14213528146546203,0.5778517110032134,-0.15720212036516137,-0.1366996039161455,0.17388677261695126,-0.1572021203651613,0.24968814010378892,-0.19769329291704404,-0.009781079385513257,0.0004167140370002318,0.009113729363520867,-0.0007693184347867092,0.001218346073998046,-0.00027339920783229094,-0.0003953865858340881,0.4905215513493875,-0.006493837563155368,0.014683321102556964,-0.005770135299981715,0.019175199994237963,0.0,0.0,0.0,0.0
