time,q1,q2,v1,v2
0.0,0.0,0.7377659922017064,0.904236220100207,0.9190208516056596
0.01,0.004624192020694362,0.733141800181012,0.8355187746103433,1.0951387783498232
0.02,0.009260412056550954,0.7285055801451554,0.9558303500911617,1.5110464763218494
0.03,0.013908660107570105,0.7238573320941363,0.7324893043249998,1.1816270849436523
0.04,0.01856893617375165,0.7191970560279546,0.800106395712521,1.510802473273351
0.05,0.023241240255095587,0.7145247519466106,0.906097796507748,1.2280377772885336
0.06,0.02792557235160192,0.7098404198501045,0.690280613883696,1.0831820015637674
0.07,0.03262193246327081,0.7051440597384357,0.8347825201830184,1.2721595191260173
0.08,0.03733032059010193,0.7004356716116045,0.8301551955954917,1.260723030303364
0.09,0.04205073673209545,0.6957152554696109,0.7534173035407471,1.2547094499293687
0.1,0.04678318088925152,0.6909828113124549,0.7632558735733296,1.1064735224594977
0.11,0.051527653061569825,0.6862383391401365,0.6540037347392286,1.0582573448755885
0.12,0.056284153249050686,0.6814818389526557,0.592571535479609,1.2573947340404679
0.13,0.061052681451693944,0.6767133107500126,0.7050196422767151,1.2316930264629167
0.14,0.0658332376694996,0.6719327545322069,0.6817708990369267,1.2567540934861032
0.15,0.07062582190246763,0.6671401702992387,0.6940917064562542,0.9650618044314293
0.16,0.07543043415059808,0.6623355580511083,0.7144788026341992,1.1093750896698586
0.17,0.08024707441389091,0.6575189177878156,0.6399455408889458,0.993682243140301
0.18,0.08507574269234613,0.65269024950936,0.7353910844897801,0.7985874281174025
0.19,0.08991643898596376,0.6478495532157426,0.6234888087209863,1.0443010074740142
0.2,0.09476916329474394,0.6429968289069625,0.5875045819653395,1.0325058965572804
0.21,0.09963391561868636,0.63813207658302,0.5559367927782566,0.8025135557452892
0.22,0.10451069595779132,0.6332552962439152,0.6199202245476954,0.9994656497925032
0.23,0.10939950431205868,0.6283664878896479,0.6827141821804169,0.9124980627739522
0.24,0.11430034068148827,0.6234656515202179,0.5953424831002254,0.8624347131682878
0.25,0.11921320506608042,0.6185527871356258,0.5703989599526708,0.9412033219858429
0.26,0.12413809746583497,0.6136278947358714,0.6583113704569514,0.8307986934305954
0.27,0.1290750178807519,0.6086909743209544,0.5662278496501502,0.8304435253799146
0.28,0.13402396631083124,0.603742025890875,0.7366658034699928,0.7072512476640362
0.29,0.13898494275607295,0.5987810494456333,0.49069872469461123,0.7366396039680932
0.3,0.14395794721647726,0.5938080449852292,0.5739076369901519,0.5902517058382021
0.31,0.14894297969204376,0.5888230125096624,0.5724349185491445,0.9495835281265428
0.32,0.15394004018277285,0.5838259520189337,0.6147552245932143,0.7905046333076965
0.33,0.15894912868866415,0.5788168635130421,0.6079259131915091,0.8424506929320318
0.34,0.163970245209718,0.5737957469919882,0.685991382055698,0.754215525114582
0.35000000000000003,0.16900338974593426,0.568762602455772,0.5617469892291124,0.8083699635981466
0.36,0.17404856229731275,0.5637174299043934,0.5421779283557548,0.6763796849170013
0.37,0.1791057628638538,0.5586602293378525,0.5177843991746665,0.5989822170280472
0.38,0.18417499144555724,0.5535910007561491,0.5547761221494513,0.6542722922175063
0.39,0.18925624804242325,0.5485097441592831,0.5891354448421314,0.6465388527545592
0.4,0.19434953265445146,0.5434164595472549,0.5072456515975204,0.5670750129548725
0.41000000000000003,0.1994548452816421,0.5383111469200644,0.6364067540894293,0.594247266839508
0.42,0.2045721859239951,0.5331938062777111,0.6134760456933308,0.5114336618598657
0.43,0.20970155458151069,0.5280644376201958,0.6167827221643255,0.4983001970855924
0.44,0.21484295125418865,0.5229230409475177,0.5738201354561298,0.5744283130730024
0.45,0.21999637594202884,0.5177696162596777,0.6334246491628072,0.43894979315173344
0.46,0.2251618286450316,0.5126041635566747,0.6235068167297513,0.5168054885596506
0.47000000000000003,0.23033930936319674,0.5074266828385096,0.6680939882194445,0.5105245129778193
0.48,0.23552881809652412,0.5022371741051822,0.5804522707196534,0.42202781799699957
0.49,0.24073035484501407,0.49703563735669226,0.5610178600524354,0.5714634575028266
0.5,0.24594391960866657,0.4918220725930398,0.6266508646332479,0.45080873065687427
0.51,0.2511695123874813,0.48659647981422505,0.5686949753154568,0.4876037171709498
0.52,0.2564071331814584,0.4813588590202481,0.45428136978326783,0.4702795955979476
0.53,0.2616567819905981,0.47610921021110825,0.5765526961846785,0.4092295934752085
0.54,0.2669184588149,0.4708475333868065,0.5943133425727851,0.37008721600224465
0.55,0.2721921636543645,0.46557382854734186,0.5693664611271384,0.46932192099598913
0.56,0.2774778965089912,0.460288095692715,0.6587297083829543,0.35413639794808793
0.5700000000000001,0.2827756573787804,0.45499033482292595,0.5099825691768454,0.3217100872066191
0.58,0.28808544626373206,0.4496805459379743,0.6858371927548285,0.27907618861844297
0.59,0.29340726316384597,0.4443587290378604,0.5982737521268829,0.2619623802899126
0.6,0.2987411080791224,0.43902488412258395,0.6718774699305282,0.34022196323372994
0.61,0.3040869810095614,0.43367901119214497,0.5794900215155101,0.3421669788634015
0.62,0.3094448819551626,0.42832111024654373,0.6585688382936103,0.3215457760248038
0.63,0.3148148109159262,0.42295118128577996,0.7114317459046895,0.3019852815806042
0.64,0.3201967678918524,0.41756922430985394,0.5942426380161421,0.29303951671851114
0.65,0.3255907528829408,0.4121752393187654,0.5937614558698331,0.2441447298374534
0.66,0.3309967658891918,0.40676922631251455,0.6850385450363653,0.2841182408333113
0.67,0.336414806910605,0.4013511852911012,0.6614470154723199,0.250110261162986
0.68,0.34184487594718077,0.3959211162545256,0.7756478635903638,0.2198537302270075
0.6900000000000001,0.3472869729989189,0.39047901920278744,0.6698792614509519,0.22228943268901272
0.7000000000000001,0.35274109806581944,0.3850248941358871,0.6705886864846102,0.1756947671481822
0.71,0.3582072511478822,0.37955874105382414,0.6863472373633557,0.14234401574615682
0.72,0.36368543224510774,0.3740805599565986,0.5796619005137097,0.1626994913991393
0.73,0.3691756413574955,0.3685903508442109,0.6127010431123291,0.13211294471883164
0.74,0.3746778784850456,0.3630881137166606,0.6718811671070308,0.143169759214814
0.75,0.38019214362775827,0.3575738485739481,0.6232486447550544,0.12656240721366008
0.76,0.38571843678563317,0.352047555416073,2.3953951663780515,0.11335288782675741
0.77,0.39125675795867065,0.3465092342430357,0.6083276198266123,0.09463610641599998
0.78,0.39680710714687034,0.34095888505483585,0.7526972538963005,0.09931177112271034
0.79,0.40236948435023256,0.3353965078514738,0.7427172602805082,0.05709153313922576
0.8,0.40794388956875727,0.3298221026329491,0.6297444662383734,0.055848454426756976
0.81,0.4135303228024441,0.32423566939926224,0.6588542666552422,0.0447235676866018
0.8200000000000001,0.41912878405129356,0.3186372081504128,0.6915864929569019,0.03496813271352155
0.8300000000000001,0.4247392733153056,0.31302671888640077,0.7671151243591295,0.023098912264997228
0.84,0.4303617905944796,0.30740420160722687,0.7427162408564769,0.008801425596492633
0.85,0.4359963358888164,0.3017696563128901,0.636014365324633,-0.004298418668874506
0.86,0.44164290919831545,0.29612308300339074,0.620059039139826,-0.018944494834124154
0.87,0.44730151052297684,0.2904644816787295,0.7729604362611532,-0.03294848461018578
0.88,0.4529721398628008,0.2847938523389057,0.6130049616087758,-0.04536097889315378
0.89,0.4586547972177872,0.27911119498391934,0.7276502431115109,-0.05774446050476992
0.9,0.4643494825879359,0.27341650961377045,0.689018739173918,-0.07701687436227758
0.91,0.4700561959732471,0.26770979622845925,0.6552778072030664,-0.07751043477748042
0.92,0.47577493737372045,0.2619910548279859,0.6734033586770084,-0.09655363655140842
0.93,0.4815057067893564,0.25626028541234996,0.8403988699146471,-0.10060397213813509
0.9400000000000001,0.4872485042201549,0.25051748798155143,0.7738223269704132,-0.12753842206915536
0.9500000000000001,0.4930033296661156,0.24476266253559073,0.7757439837837796,-0.13478688448196396
0.96,0.4987701831272386,0.23899580907446777,0.7643008074714855,-0.1369812005404879
0.97,0.5045490646035242,0.23321692759818224,0.7777870403196043,-0.13798747278408996
0.98,0.5103399740949722,0.22742601810673418,0.7894796410276866,-0.13716968533447066
0.99,0.5161429116015827,0.22162308060012356,0.932664148877704,-0.16135631130165215
