time,q1,q2,v1,v2
1.32,0.7674348623779017,0.15156282611292238,0.990294797905702,-0.4254007181174328
1.33,0.7743912575901875,0.14460643090063657,1.151972757008594,-0.4633104812339094
1.34,0.7813648331744993,0.13763285531632455,1.0517483719136091,-0.45099536556788156
1.35,0.7883555891308369,0.13064209935998713,1.1058586453780528,-0.5033768933999543
1.36,0.7953635254592005,0.12363416303162351,1.136326042190154,-0.44588109796596787
1.37,0.8023886421595903,0.11660904633123366,1.251649239812392,-0.45958415356870874
1.3800000000000001,0.809430939232006,0.109566749258818,0.9953779115165109,-0.5478389923660526
1.3900000000000001,0.8164904166764475,0.10250727181437654,1.0747522487974388,-0.4440101623559198
1.4000000000000001,0.8235670744929148,0.09543061399790927,1.2150369032342243,-0.6505795199641154
1.41,0.8306609126814083,0.08833677580941578,1.080732250645877,-0.5584946223456811
1.42,0.8377719312419276,0.08122575724889647,1.222615953439255,-0.5380400700979866
1.43,0.8449001301744731,0.07409755831635095,1.1897568781696477,-0.6192288494078657
1.44,0.8520455094790444,0.06695217901177963,1.3156274128094383,-0.6867151494039754
1.45,0.8592080691556416,0.05978961933518251,1.4211618665561936,-0.5646847874438872
1.46,0.866387809204265,0.052609879286559164,1.106552923411382,-0.6928482700741133
1.47,0.8735847296249141,0.04541295886591001,1.247035732232836,-0.5812037944342225
1.48,0.8807988304175892,0.038198858073234636,1.1819467034060254,-0.6105627805374877
1.49,0.8880301115822902,0.030967576908533866,1.1631023837889771,-0.6471157829472103
1.5,0.8952785731190172,0.023719115371806883,1.1177178809487707,-0.7738993632263497
1.51,0.9025442150277702,0.016453473463054088,1.3392203685515716,-0.8117713829797399
1.52,0.9098270373085492,0.009170651182275079,1.3866321996197044,-0.8298056030417574
1.53,0.9171270399613543,0.0018706485294698535,1.2465326462608142,-0.6395626759634092
1.54,0.9135511539954633,-0.005446534495360772,1.3232485520066681,-0.7425307946593425
1.55,0.9062167905986065,-0.012780897892217613,1.4094344026264503,-0.8520510737777491
1.56,0.8988652468297235,-0.02013244166110067,1.43846131230657,-0.8631107581355671
1.57,0.891496522688815,-0.027501165802009127,1.2004536539698019,-0.7346102171510535
1.58,0.8841106181758803,-0.0348870703149438,1.1263994266131123,-0.7331663836978594
1.59,0.8767075332909194,-0.04229015519990469,1.1791486905395432,-0.9306778367923486
1.6,0.8692872680339331,-0.04971042045689098,1.1128420350098147,-0.7716287512425275
1.61,0.8618498224049206,-0.057147866085903484,1.2580266166814758,-0.768169410976812
1.62,0.8543951964038818,-0.0646024920869422,1.1815010624863005,-0.915635498766941
1.6300000000000001,0.8469233900308174,-0.07207429846000674,1.2458483262197373,-0.8997995766733553
1.6400000000000001,0.839434403285727,-0.07956328520509708,1.164076805343971,-0.753706744822057
1.6500000000000001,0.8319282361686109,-0.08706945232221322,1.056678819252703,-0.7648681842906565
1.6600000000000001,0.8244048886794685,-0.09459279981135557,1.1731307776406896,-0.649449561572554
1.67,0.8168643608183004,-0.10213332767252374,1.0246290794973778,-0.7874003940217907
1.68,0.8093066525851064,-0.10969103590571773,1.1150763504603673,-0.8564537597675866
1.69,0.8017317639798858,-0.11726592451093833,1.0963549753399422,-0.7173830277991494
1.7,0.7941396950026398,-0.12485799348818433,1.0273441619597015,-0.7839066969962648
1.71,0.7865304456533675,-0.13246724283745653,0.9743434581822069,-0.8280767142329167
1.72,0.7789040159320699,-0.14009367255875416,0.962162790110657,-0.8613721010685179
1.73,0.7712604058387457,-0.1477372826520784,0.9623161274017574,-0.8806422628685535
1.74,0.7635996153733956,-0.15539807311742845,1.0584576552135618,-0.8606904745378642
1.75,0.7559216445360197,-0.1630760439548043,0.9645993858588682,-0.81119577435064
1.76,0.7482264933266181,-0.17077119516420597,0.8572360269227389,-0.9012307166409848
1.77,0.7405141617451902,-0.17848352674563386,0.9405635918480904,-0.792365017104367
1.78,0.7327846497917362,-0.18621303869908795,0.8723158866499621,-0.8321509006084943
1.79,0.7250379574662567,-0.19395973102456746,0.9375771215058166,-0.7233808645949774
1.8,0.7172740847687509,-0.20172360372207315,0.9357085397753644,-0.8303008597772793
1.81,0.7094930316992194,-0.20950465679160468,0.9122821555518159,-0.881990905107487
1.82,0.7016947982576617,-0.2173028902331624,0.8706835478722359,-0.736420273980118
1.83,0.6938793844440782,-0.22511830404674596,0.853939503247404,-0.8636587186679467
1.84,0.6860467902584688,-0.23295089823235532,0.862386216215793,-0.8098307775562191
1.85,0.6781970157008332,-0.24080067278999087,0.7152878141897335,-0.8913313289657571
1.86,0.6703300607711719,-0.24866762771965226,0.6679060483086207,-0.8523072078135517
1.87,0.6624459254694847,-0.2565517630213394,0.7459373080526034,-0.8511984052690497
1.8800000000000001,0.6545446097957712,-0.26445307869505286,0.7427009499008491,-0.8129294674452484
1.8900000000000001,0.646626113750032,-0.27237157474079204,0.8481138184274607,-0.7002816629207024
1.9000000000000001,0.638690437332267,-0.28030725115855704,0.6194063727434675,-0.9705455819534097
1.9100000000000001,0.6307375805424758,-0.2882601079483483,0.6519985257680664,-0.7644490008407164
1.92,0.6227675433806588,-0.2962301451101653,0.6227321703509515,-0.8319594030666472
1.93,0.6147803258468155,-0.3042173626440086,0.6722251851599044,-0.8862152988406765
1.94,0.6067759279409468,-0.31222176054987727,0.5939998644589298,-0.7843838939147835
1.95,0.598754349663052,-0.3202433388277721,0.5339397730353034,-0.8569149790405287
1.96,0.5907155910131309,-0.3282820974776932,0.6599686136074399,-0.8310069055066912
1.97,0.5826596519911835,-0.3363380364996405,0.64859201760302,-0.9062130146095239
1.98,0.5745865325972108,-0.3444111558936132,0.5515049613212955,-0.9313994437218683
1.99,0.566496232831212,-0.3525014556596121,0.5527109590931111,-0.9824234335118465
2.0,0.5583887526931877,-0.3606089357976365,0.5518923513501687,-0.9019630473098939
2.0100000000000002,0.5502640921831363,-0.3687335963076878,0.4810613749006172,-0.8006903293982339
2.02,0.5421222513010604,-0.37687543718976374,0.4851393628772406,-0.9649860733148171
2.0300000000000002,0.5339632300469573,-0.3850344584438667,0.45860568544545083,-0.9007343197455558
2.04,0.525787028420829,-0.39321066006999505,0.47703741963030044,-0.9069954313619291
2.05,0.5175936464226745,-0.40140404206814967,0.4534959303218309,-0.9665987448320502
2.06,0.5093830840524937,-0.4096146044383305,0.43889874680617447,-0.8303489700253596
2.07,0.5011553413102874,-0.41784234718053664,0.4116753968419516,-0.8773189350633434
2.08,0.492910418196055,-0.42608727029476906,0.43797402585648987,-0.8288533239275205
2.09,0.4846483147097972,-0.4343493737810269,0.3749170555230542,-0.8544825057304692
2.1,0.47636903085151233,-0.44262865763931175,0.3806992887324747,-0.8784727939244072
2.11,0.4680725666212021,-0.45092512186962197,0.3302222325075725,-1.032341751819776
2.12,0.45975892201886603,-0.45923876647195805,0.3703690771508142,-0.8529601058465169
2.13,0.45142809704450376,-0.4675695914463203,0.33336265560698963,-0.9748854188755341
2.14,0.4430800916981157,-0.4759175967927084,0.3268014165892316,-0.9441796186867734
2.15,0.4347149059797018,-0.4842827825111223,0.2666578968305448,-0.8655155930755094
2.16,0.42633253988926173,-0.49266514860156235,0.26601553278505796,-0.8474925286769717
2.17,0.4179329934267958,-0.5010646950640283,0.26088609561948933,-0.8436862356037319
2.18,0.40951626659230367,-0.5094814218985204,0.27046354016064206,-0.8254440965678337
2.19,0.4010823593857861,-0.5179153291050379,0.22159311709849497,-0.9573740657601194
2.2,0.392631271807242,-0.5263664166835821,0.19706562305890524,-0.9994851930305976
2.21,0.38416300385667246,-0.5348346846341516,0.2033916635714259,-0.7911433834762952
2.22,0.3756775555340763,-0.5433201329567479,0.21594644270666835,-0.8892144143414896
2.23,0.3671749268394547,-0.5518227616513693,0.15254668330299187,-0.7902567044530191
2.24,0.3586551177728073,-0.5603425707180167,0.1390287546147314,-1.018535041029185
2.25,0.3501181283341337,-0.5688795601566904,0.14274637264717446,-0.9614232852188704
2.2600000000000002,0.3415639585234339,-0.5774337299673902,0.11979697624793603,-0.9350348000774605
2.27,0.3329926083407087,-0.5860050801501154,0.1088048282136131,-0.9649857376191902
2.2800000000000002,0.32440407778595687,-0.5945936107048673,0.09618417344021263,-0.8903197912771398
2.29,0.3157983668591796,-0.6031993216316445,0.06546633030047565,-1.0010178165806503
2.3000000000000003,0.30717547556037617,-0.6118222129304479,0.051729947878946275,-0.8611561836451834
2.31,0.2985354038895469,-0.6204622846012772,0.03823494216324827,-0.8545377214503456
2.32,0.2898781518466918,-0.6291195366441322,0.020519648100303316,-0.8630079387260656
2.33,0.28120371943181055,-0.6377939690590135,0.007763395193816274,-0.9667020278846682
2.34,0.27251210664490344,-0.6464855818459206,-0.008974505706492006,-0.8903020801638977
2.35,0.26380331348597014,-0.655194375004854,-0.023981956977787485,-1.0275733633736188
2.36,0.25507733995501103,-0.663920348535813,-0.040405875709637405,-1.1512675989826264
2.37,0.2463341860520261,-0.672663502438798,0.17080742169401575,-0.8906052821133158
2.38,0.23757385177701534,-0.6814238367138087,-0.07335269693509797,-0.9361454460710681
2.39,0.228796337129978,-0.690201351360846,-0.08795359684650114,-1.1089552484489016
2.4,0.22000164211091525,-0.6989960463799089,-0.1084093063507771,-1.1011613577525823
2.41,0.21118976671982626,-0.7078079217709978,-0.14268121962783506,-0.9469080449981951
2.42,0.2023607109567115,-0.7166369775341126,-0.13680717715927587,-1.048241587933798
2.43,0.19351447482157047,-0.7254832136692536,-0.16898117557994694,-0.8820904690670704
2.44,0.1846510583144041,-0.73434663017642,-0.15459742681915967,-0.8746255890829282
2.45,0.17577046143521105,-0.7432272270556131,-0.18558539400993934,-1.064693292371804
2.46,0.16687268418399265,-0.7521250043068315,-0.19500659601004944,-0.9976262152331544
2.47,0.157957726560748,-0.7610399619300761,-0.2311810408252815,-0.8592599565889414
2.48,0.14902558856547757,-0.7699720999253465,-0.23065831902176367,-0.9800671074088398
2.49,0.1400762701981809,-0.7789214182926432,-0.2707315135250628,-0.9716670912795047
2.5,0.13110977145885883,-0.7878879170319653,-0.2753246958963807,-0.9367092486658141
2.5100000000000002,0.12212609234750973,-0.7968715961433144,-0.29517903778646837,-0.9311000311783656
2.52,0.11312523286413606,-0.805872455626688,-0.313794422236105,-0.9654349586393707
2.5300000000000002,0.10410719300873536,-0.8148904954820887,-0.31365024281996545,-1.0145419077424171
2.54,0.09507197278130924,-0.8239257157095148,-0.35642472442291195,-0.8832892900575969
2.5500000000000003,0.08601957218185692,-0.8329781163089671,-0.36170140034620024,-0.9968388989390565
2.56,0.0769499912103788,-0.8420476972804453,-0.3857235847225313,-1.2108762880996327
2.57,0.06786322986687485,-0.8511344586239492,-0.4369660620586031,-1.0568858755632264
2.58,0.05875928815134428,-0.8602384003394798,-0.44588374582020307,-1.0954540606465208
2.59,0.04963816606378872,-0.8693595224270354,-0.4611600217837029,-0.9585705581188164
2.6,0.04049986360420654,-0.8784978248866175,-0.4179602887994844,-1.083643022324864
2.61,0.03134438077259855,-0.8876533077182255,-0.5147442301370445,-0.964886861033186
2.62,0.022171717568964754,-0.8968259709218593,-0.5179765138659977,-0.910316392038264
2.63,0.01298187399330515,-0.9060158144975189,-0.6115757937878267,-1.1058532353188633
2.64,0.0037748500456189216,-0.9152228384452051,-0.492602906553498,-1.0825996052620106
2.65,-0.005449354274092708,-0.9135483342167314,-0.5783153939163613,-1.0116973183253366
2.66,-0.014690738965830553,-0.9043069495249931,-0.583572304401377,-0.9725845171959119
2.67,-0.023949304029593797,-0.8950483844612303,-0.5935787816510895,-0.36153453671069946
2.68,-0.03322504946538407,-0.8857726390254396,-0.638521592382678,-1.134965939348988
2.69,-0.042517975273199345,-0.8764797132176252,-0.6342163973946434,-0.9627622620672908
2.7,-0.051828081453041235,-0.8671696070377829,-0.7092641334655196,-1.0790874419771734
2.71,-0.06115536800490853,-0.8578423204859159,-0.6666190872768643,-1.0007589234404237
2.72,-0.07049983492880203,-0.848497853562022,-0.6727406978431318,-1.042560828336749
2.73,-0.07986148222472135,-0.8391362062661027,-0.668818260716608,-1.0226818536700888
2.74,-0.08924030989266689,-0.8297573785981572,-0.741309056318269,-1.1074892044191937
2.75,-0.09863631793263782,-0.8203613705581863,-0.6663157511371959,-0.924170510505223
2.7600000000000002,-0.10804950634463538,-0.8109481821461882,-0.6001243619555807,-0.9673687430617807
2.77,-0.11747987512865833,-0.8015178133621658,-0.6507137909945223,-0.9467143165232298
2.7800000000000002,-0.1269274242847079,-0.7920702642061161,-0.5429538022901832,-0.7813043514422146
2.79,-0.13639215381278288,-0.7826055346780412,-0.6853512620975685,-0.8306707534158733
2.8000000000000003,-0.14587406371288408,-0.7731236247779399,-0.6653868821955825,-0.7835716213198751
2.81,-0.1553731539850111,-0.7636245345058134,-0.6372379633394936,-0.7555787252345668
2.82,-0.1648894246291635,-0.7541082638616606,-0.6904513356684269,-0.7006009485471136
2.83,-0.17442287564534292,-0.7445748128454815,-0.7042525584183761,-0.7534048572571511
2.84,-0.18397350703354737,-0.7350241814572771,-0.6684704075875055,-0.64791567362585
2.85,-0.19354131879377842,-0.7254563696970456,-0.6102984357705991,-0.6258345982739193
2.86,-0.20312631092603528,-0.7158713775647888,-0.774166330374247,-0.624003665463671
2.87,-0.21272848343031794,-0.7062692050605065,-0.7329637298972916,-0.679041263671879
2.88,-0.22234783630662683,-0.6966498521841973,-0.7386786371793536,-0.6253832272356198
2.89,-0.23198436955496152,-0.6870133189358626,-0.7330494204774524,-0.6008668451320867
2.9,-0.241638083175322,-0.6773596053155017,-0.7353500393789709,-0.5037602542870225
2.91,-0.2513089771677087,-0.6676887113231154,-0.7755094659463605,-0.5066173007643641
2.92,-0.2609970515321208,-0.6580006369587028,-0.8184173223916378,-0.515207441649482
2.93,-0.27070230626856,-0.6482953822222641,-0.727539345573323,-0.43383410229796215
2.94,-0.2804247413770241,-0.6385729471138,-0.5964778498259087,-0.4018740671929014
2.95,-0.2901643568575145,-0.6288333316333096,-0.8489778063842213,-0.4799996670851792
2.96,-0.29992115271003106,-0.619076535780793,-0.7512003179112023,-0.4172171056267383
2.97,-0.30969512893457346,-0.6093025595562502,-0.9675835022962935,-0.4549301588432307
2.98,-0.3194862855311412,-0.5995114029596829,-0.9627289432878113,-0.39573577245271085
2.99,-0.3292946224997356,-0.5897030659910885,-0.8509152961839779,-0.3733445588137484
3.0,-0.3391201398403558,-0.5798775486504687,-0.8878321107296441,-0.34455921902956255
3.0100000000000002,-0.3489628375530023,-0.5700348509378218,-0.8864636499882167,-0.30978494452552235
3.02,-0.3588227156376737,-0.5601749728531504,-0.8932341435883959,-0.3394736547330463
3.0300000000000002,-0.36869977409437216,-0.5502979143964519,-0.8180936726735271,-0.27829756244480575
3.04,-0.37859401292309597,-0.5404036755677281,-1.0353146947979237,-0.30011086994661806
3.0500000000000003,-0.38850543212384603,-0.530492256366978,-0.7812888998710904,-0.2884683459637972
3.06,-0.39843403169662195,-0.5205636567942026,-0.8129200548771485,-0.23423020239211106
3.0700000000000003,-0.408379811641424,-0.5106178768494001,-0.9294450083511124,-0.20792902333039295
3.08,-0.41834277195825154,-0.500654916532573,-0.8957114415045124,-0.2429725898904489
3.09,-0.4283229126471052,-0.4906747758437189,-0.9056352834735263,-0.19075348408984194
3.1,-0.4383202337079851,-0.4806774547828385,-0.9411266219792165,-0.20164463193808746
3.11,-0.44833473514089045,-0.47066295334993363,-0.9917057469988629,-0.19285090781555675
3.12,-0.4583664169458224,-0.46063127154500166,-0.8848500768476182,-0.142240239178817
3.13,-0.46841527912277975,-0.45058240936804433,-0.9789912746379186,-0.13641480164727304
3.14,-0.4784813216717633,-0.44051636681906076,-1.112492539129972,-0.11375992762094667
3.15,-0.4885645445927727,-0.430433143898051,-1.0739403754309873,-0.10345723196180528
3.16,-0.4986649478858083,-0.4203327406050158,-1.215941687344305,-0.07791046277863214
3.17,-0.5087825315508697,-0.4102151569399544,-1.128362922663627,-0.05884564905422463
3.18,-0.5189172955879573,-0.4000803929028668,-1.055338602792844,-0.03980034842562299
3.19,-0.5290692399970703,-0.3899284484937538,-0.9854119020541312,-0.02490150113399633
3.2,-0.5392383647782095,-0.37975932371261456,-1.236622923842146,-0.0035506677934449174
3.21,-0.549424669931375,-0.36957301855944913,-1.1268776956891366,0.016674902542109748
3.22,-0.5596281554565659,-0.3593695330342583,-1.047508890723688,0.033608870354078224
3.23,-0.5698488213537829,-0.34914886713704124,-1.1352195387898185,0.057108647037750836
3.24,-0.5800866676230262,-0.33891102086779795,-1.2098822372176334,0.07567571163535042
3.25,-0.5903416942642948,-0.32865599422652925,-1.1286616578098208,0.09686279240685051
3.2600000000000002,-0.6006139012775905,-0.31838378721323357,-1.3465984527507218,0.11095631080600706
3.27,-0.6109032886629108,-0.30809439982791326,-1.165270211995393,0.1269519986717415
3.2800000000000002,-0.6212098564202582,-0.29778783207056597,-1.3913806935222701,0.13366600802790052
3.29,-0.6315336045496305,-0.28746408394119405,-1.286399513578938,0.18678545725391635
3.3000000000000003,-0.6418745330510298,-0.27712315543979427,-1.1678117171635327,0.19414979168179744
3.31,-0.6522326419244542,-0.26676504656636996,-1.2594053359632036,0.22667885797508264
3.3200000000000003,-0.6626079311699051,-0.25638975732091857,-1.3867062466170084,0.2750227748166227
